IP,Identity,User,Timestamp,Request,Status,Size,Referer,User-Agent
5.126.152.60,-,-,26/Jan/2019:19:55:30 +0330,GET /image/64756/productModel/200x200 HTTP/1.1,200,5384,https://www.zanbil.ir/m/filter/p62%2Cb1,"Mozilla/5.0 (Linux; Android 8.1.0; SAMSUNG SM-J710F Build/M1AJQ) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36"
185.109.61.205,-,-,22/Jan/2019:09:52:20 +0330,GET /image/261/brand HTTP/1.1,200,2095,https://www.zanbil.ir/m/filter/p4?page=2,"Mozilla/5.0 (Linux; Android 4.0.4; LT22i Build/6.1.1.B.1.75) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.111 Mobile Safari/537.36"
80.82.67.103,-,-,26/Jan/2019:10:25:14 +0330,GET /image/18781/productType/120x90 HTTP/1.1,200,15705,https://www.zanbil.ir/product/33954/64714/,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:64.0) Gecko/20100101 Firefox/64.0
91.98.243.42,-,-,25/Jan/2019:14:29:15 +0330,GET /image/36/brand HTTP/1.1,200,2946,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
37.148.102.34,-,-,26/Jan/2019:13:08:34 +0330,GET /static/css/font/wyekan/font.woff HTTP/1.1,200,28536,https://www.zanbil.ir/m/product/14431/%D9%86%DB%8C-%D9%86%DB%8C-%D9%84%D8%A7%DB%8C-%D9%84%D8%A7%DB%8C-Jane-%D9%85%D8%AF%D9%84-6125R23-,"Mozilla/5.0 (Linux; Android 8.0.0; FLA-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36"
89.219.125.48,-,-,23/Jan/2019:19:42:47 +0330,GET /static/images/guarantees/support.png HTTP/1.1,200,6454,https://www.zanbil.ir/browse/stove-and-oven/%D8%A7%D8%AC%D8%A7%D9%82-%DA%AF%D8%A7%D8%B2-%D9%85%D8%A8%D9%84%D9%87,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0
91.99.71.93,-,-,23/Jan/2019:11:08:05 +0330,GET /static/css/font/wyekan/font.woff HTTP/1.1,200,28536,https://znbl.ir/static/bundle-bundle_site_head.css,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:64.0) Gecko/20100101 Firefox/64.0
5.119.202.237,-,-,23/Jan/2019:12:52:43 +0330,GET /image/28306/productModel/200x200 HTTP/1.1,200,4188,https://www.zanbil.ir/m/search/S9,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/70.0.3538.75 Mobile/15E148 Safari/605.1"
5.236.28.49,-,-,26/Jan/2019:12:23:25 +0330,GET /static/images/amp/blog.png HTTP/1.1,200,3863,https://www.zanbil.ir/content/view/guarantee,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0
151.233.222.235,-,-,24/Jan/2019:16:32:57 +0330,GET /image/65027/productModel/150x150 HTTP/1.1,200,3900,https://www.zanbil.ir/browse/digital-supplies/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
31.59.66.20,-,-,22/Jan/2019:20:17:35 +0330,GET /image/65004/productModel/150x150 HTTP/1.1,200,5008,https://www.zanbil.ir/browse/cell-phone/%DA%AF%D9%88%D8%B4%DB%8C-%D9%85%D9%88%D8%A8%D8%A7%DB%8C%D9%84,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
77.238.114.79,-,-,25/Jan/2019:22:24:58 +0330,GET /discountLabel/get/3?type=mobileSmallIcon HTTP/1.1,200,4336,https://www.zanbil.ir/m/filter/b400%2Cp5623,"Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-J320F Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36"
66.249.66.194,-,-,25/Jan/2019:20:34:30 +0330,"GET /m/filter/b213,b41,p1 HTTP/1.1",200,21614,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
185.226.142.191,-,-,22/Jan/2019:11:07:00 +0330,GET /image/854/brand HTTP/1.1,200,5109,https://www.zanbil.ir/filter/b41,Mozilla/5.0 (Windows NT 6.1; rv:49.0) Gecko/20100101 Firefox/49.0
5.214.197.2,-,-,26/Jan/2019:15:26:20 +0330,GET /image/215/brand HTTP/1.1,200,2353,https://www.zanbil.ir/m/browse/electric-shavers/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%A7%D8%B5%D9%84%D8%A7%D8%AD,"Mozilla/5.0 (Linux; Android 8.0.0; SM-A720F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36"
2.178.168.181,-,-,26/Jan/2019:17:54:06 +0330,GET /image/33968?name=6p-m1.jpg&wh=max HTTP/1.1,200,148168,https://www.zanbil.ir/product/33968/64756/%DA%AF%D9%88%D8%B4%DB%8C-%D9%85%D9%88%D8%A8%D8%A7%DB%8C%D9%84-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%DA%AF-%D9%85%D8%AF%D9%84-Galaxy-J6-Plus-%282018%29-Dual-32GB-%28J610F-DS%29,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
23.101.169.3,-,-,22/Jan/2019:08:44:12 +0330,GET /image/46149/productModel/150x150 HTTP/1.1,200,2048,https://www.zanbil.ir/browse/hair-curler/%D9%81%D8%B1-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%D9%85%D9%88,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)
195.146.63.50,-,-,22/Jan/2019:21:52:35 +0330,GET /image/32360?name=75222.jpg&wh=max HTTP/1.1,200,6531,https://www.zanbil.ir/m/product/32360/62679/%D8%AA%D9%84%D9%88%DB%8C%D8%B2%DB%8C%D9%88%D9%86-%D8%A7%D9%84-%D8%A7%DB%8C-%D8%AF%DB%8C-%D8%A7%D9%84-%D8%AC%DB%8C-%D9%85%D8%AF%D9%84-65UJ75200GI,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G965F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36"
5.236.26.158,-,-,23/Jan/2019:21:39:25 +0330,GET /static/images/third-party/footer.png HTTP/1.1,200,56076,https://www.zanbil.ir/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
172.80.197.119,-,-,26/Jan/2019:00:05:14 +0330,GET /settings/logo HTTP/1.1,200,4120,https://www.zanbil.ir/m/filter/p1815%2Ct455?name=%D8%B3%D9%87-%DA%A9%D8%A7%D8%B1%D9%87-%28-%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1%D8%8C-%D8%A7%D8%B3%DA%A9%D9%86%D8%B1%D8%8C-%DA%A9%D9%BE%DB%8C-%29&productType=printer-scanner-copy,"Mozilla/5.0 (Linux; Android 7.0; SM-G935F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36"
31.7.119.209,-,-,22/Jan/2019:19:08:00 +0330,GET /settings/logo HTTP/1.1,200,4120,https://www.zanbil.ir/browse/kitchen-equipment/%D8%AA%D8%AC%D9%87%DB%8C%D8%B2%D8%A7%D8%AA-%D8%A2%D8%B4%D9%BE%D8%B2%D8%AE%D8%A7%D9%86%D9%87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
217.218.102.201,-,-,22/Jan/2019:10:24:34 +0330,GET /image/2/brand HTTP/1.1,200,4842,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
5.114.255.247,-,-,24/Jan/2019:18:36:18 +0330,GET /image/64714/productModel/200x200 HTTP/1.1,200,4620,"https://www.zanbil.ir/m/filter?f=p62,b1","Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-T285 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/3.5 Chrome/38.0.2125.102 Safari/537.36"
5.78.198.21,-,-,22/Jan/2019:12:27:58 +0330,GET /image/6262/productModel/200x200 HTTP/1.1,200,4189,https://www.zanbil.ir/m/filter/b43%2Cp5686,"Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-G920F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36"
5.216.233.81,-,-,24/Jan/2019:21:37:21 +0330,GET /settings/logo HTTP/1.1,200,4120,https://www.zanbil.ir/m/browse/musical-instruments/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C,"Mozilla/5.0 (Linux; Android 6.0; HUAWEI VNS-L21 Build/HUAWEIVNS-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
5.233.230.203,-,-,25/Jan/2019:16:48:45 +0330,GET /static/css/font_awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1,200,77171,https://znbl.ir/static/bundle-bundle_site_head.css,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0
66.249.66.194,-,-,24/Jan/2019:01:46:49 +0330,GET /m/browse/monitor/%D9%85%D8%A7%D9%86%DB%8C%D8%AA%D9%88%D8%B1 HTTP/1.1,200,18559,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
188.75.96.148,-,-,26/Jan/2019:18:33:45 +0330,GET /static/images/loading.gif HTTP/1.1,200,7370,https://znbl.ir/static/bundle-bundle_site_head.css,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
83.121.230.255,-,-,24/Jan/2019:20:35:51 +0330,"GET /m/filter/b2,p3 HTTP/1.1",200,19538,-,"Mozilla/5.0 (Linux; Android 5.1.1; SM-J320F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Mobile Safari/537.36"
5.232.141.168,-,-,23/Jan/2019:13:29:36 +0330,GET /image/5553/productModel/100x100 HTTP/1.1,200,2891,https://www.zanbil.ir/browse/gas-heater/%D8%A8%D8%AE%D8%A7%D8%B1%DB%8C-%DA%AF%D8%A7%D8%B2%DB%8C,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
185.180.128.190,-,-,22/Jan/2019:11:25:10 +0330,GET /static/plugins/rapid-grails-0.1/bootstrap/img/glyphicons-halflings.png HTTP/1.1,200,12625,https://znbl.ir/static/bundle-bundle_site_head.css,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
66.249.66.194,-,-,23/Jan/2019:12:42:28 +0330,GET /m/product/31532/%D8%A7%D8%AA%D9%88-%D8%A8%D8%AE%D8%A7%D8%B1-%D9%81%DB%8C%D9%84%DB%8C%D9%BE%D8%B3-%D9%85%D8%AF%D9%84-PHILIPS-Steam-Iron-GC2998 HTTP/1.1,200,20830,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
113.203.6.177,-,-,26/Jan/2019:07:35:56 +0330,GET /image/39849/productModel/200x200 HTTP/1.1,200,2487,https://www.zanbil.ir/m/filter/p3%2Cb32?page=1,"Mozilla/5.0 (Linux; Android 5.1.1; C6603) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36"
5.119.176.157,-,-,25/Jan/2019:02:39:25 +0330,GET /image/32261?name=fc-33dd4sa-22.jpg&wh=200x200 HTTP/1.1,200,3925,-,Dalvik/2.1.0 (Linux; U; Android 6.0.1; SM-N910C Build/MMB29K)
93.110.238.220,-,-,24/Jan/2019:19:12:00 +0330,GET /image/138/article/100x100 HTTP/1.1,200,5644,https://www.zanbil.ir/browse/juicer/%D8%A2%D8%A8%D9%85%DB%8C%D9%88%D9%87-%DA%AF%DB%8C%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
5.116.53.59,-,-,22/Jan/2019:13:20:39 +0330,GET /image/33888?name=model-b2048u-1-.jpg&wh=200x200 HTTP/1.1,200,3975,-,Dalvik/2.1.0 (Linux; U; Android 7.0; SM-A510F Build/NRD90M)
46.248.45.12,-,-,26/Jan/2019:07:45:12 +0330,GET /image/192/brand HTTP/1.1,200,2920,https://www.zanbil.ir/filter/b359,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0
89.199.127.100,-,-,25/Jan/2019:22:34:30 +0330,GET /image/459/productTypeType HTTP/1.1,200,10485,https://www.zanbil.ir/m/filter/p12786,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
91.98.72.44,-,-,22/Jan/2019:07:53:14 +0330,GET /image/11667/productModel/150x150 HTTP/1.1,200,2915,https://www.zanbil.ir/browse/meat-grinder/%DA%86%D8%B1%D8%AE-%DA%AF%D9%88%D8%B4%D8%AA,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:64.0) Gecko/20100101 Firefox/64.0
46.225.242.248,-,-,23/Jan/2019:13:30:16 +0330,GET /static/images/prev.png HTTP/1.1,200,3032,https://znbl.ir/static/bundle-bundle_site_head.css,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
66.249.66.91,-,-,24/Jan/2019:03:33:23 +0330,GET /filter/b481%2Cb226%2Cb570%2Cb80%2Cb270%2Cb903%2Cb883%2Cb152%2Cb249%2Cb20%2Cb701%2Cb723%2Cb42%2Cb198%2Cb35%2Cb183%2Cb219%2Cb308%2Cb126%2Cb900%2Cb188%2Cb703%2Cb890%2Cb236%2Cb74%2Cb400%2Cb209%2Cb19%2Cb454%2Cb651%2Cb202%2Cb4%2Cb22%2Cb596%2Cb143%2Cb221%2Cb194%2Cb647%2Cb497%2Cb105%2Cb185%2Cb151%2Cb88%2Cb43%2Cb103%2Cb613%2Cb880%2Cb212%2Cb148%2Cb186%2Cb778%2Cb113%2Cb224%2Cb879%2Cb441%2Cb256%2Cb614%2Cb118%2Cb484%2Cb574%2Cb820%2Cb82%2Cb648%2Cb99%2Cb321%2Cb36%2Cb615%2Cb543%2Cb603%2Cb136%2Cb874?page=2 HTTP/1.1,200,41454,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
78.38.193.26,-,-,26/Jan/2019:15:36:47 +0330,GET /static/images/prev.png HTTP/1.1,200,3032,https://znbl.ir/static/bundle-bundle_site_head.css,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
46.209.44.42,-,-,22/Jan/2019:09:50:43 +0330,GET /static/images/amp/telegram.png HTTP/1.1,200,4859,https://www.zanbil.ir/filter/b2,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
5.233.253.27,-,-,26/Jan/2019:13:55:45 +0330,GET /static/images/search-category-arrow.png HTTP/1.1,200,217,https://znbl.ir/static/bundle-bundle_site_head.css,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
5.235.82.123,-,-,25/Jan/2019:20:15:42 +0330,GET /image/60566/productModel/200x200 HTTP/1.1,200,5961,https://www.zanbil.ir/m/browse/washing-machine/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D9%84%D8%A8%D8%A7%D8%B3%D8%B4%D9%88%DB%8C%DB%8C,"Mozilla/5.0 (Linux; Android 8.1.0; Redmi 5 Plus) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36"
83.120.214.26,-,-,25/Jan/2019:19:21:06 +0330,GET /image/46075/productModel/200x200 HTTP/1.1,200,6100,https://www.zanbil.ir/m/browse/bronze-fruit-dish/%D9%85%DB%8C%D9%88%D9%87-%D8%AE%D9%88%D8%B1%DB%8C-%D8%A8%D8%B1%D9%86%D8%B2,"Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-J200H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/3.5 Chrome/38.0.2125.102 Mobile Safari/537.36"
66.249.66.92,-,-,24/Jan/2019:19:11:10 +0330,GET /static/css/font/wyekan/font.woff HTTP/1.1,304,0,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
31.7.125.231,-,-,22/Jan/2019:16:33:04 +0330,POST /site/productPrice HTTP/1.1,200,600,https://www.zanbil.ir/product/31032/60867/%DA%AF%D9%88%D8%B4%DB%8C-%D9%85%D9%88%D8%A8%D8%A7%DB%8C%D9%84-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%DA%AF-%D9%85%D8%AF%D9%84-Galaxy-A5-%282017%29-Dual-32GB-%28A520F-DS%29,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
83.123.136.228,-,-,25/Jan/2019:01:02:09 +0330,GET /image/41/brand HTTP/1.1,200,2946,https://www.zanbil.ir/m/filter/b99%2Cp1422%2Ct119,"Mozilla/5.0 (Linux; Android 5.1.1; Che2-L11 Build/HonorChe2-L11) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/39.0.0.0 Mobile Safari/537.36"
91.99.38.172,-,-,23/Jan/2019:15:13:11 +0330,GET /static/images/amp/instagram.png HTTP/1.1,200,7146,https://www.zanbil.ir/m/product/27700/56248/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D9%BE%D8%A7%DB%8C%DB%8C%D9%86-%D8%A8%D9%88%D8%B4-%D9%85%D8%AF%D9%84-KGN56VL304,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G935F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36"
95.38.208.114,-,-,23/Jan/2019:09:42:29 +0330,GET /image/53946/productModel/100x100 HTTP/1.1,200,11844,https://www.zanbil.ir/browse/baby/%D8%B3%DB%8C%D8%B3%D9%85%D9%88%D9%86%DB%8C-%D9%86%D9%88%D8%B2%D8%A7%D8%AF,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
2.176.174.188,-,-,23/Jan/2019:18:48:40 +0330,GET /image/6500/productModel/50x50 HTTP/1.1,200,990,https://www.zanbil.ir/browse/shave/%D8%A7%D8%B5%D9%84%D8%A7%D8%AD-%D9%88-%D9%BE%DB%8C%D8%B1%D8%A7%DB%8C%D8%B4,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:64.0) Gecko/20100101 Firefox/64.0
5.232.4.28,-,-,22/Jan/2019:13:16:53 +0330,GET /image/610/mainSlide HTTP/1.1,200,90921,https://www.zanbil.ir/browse/health-care/%D8%B3%D9%86%D8%AC%D8%B4-%D9%88-%D9%85%D8%B1%D8%A7%D9%82%D8%A8%D8%AA-%D9%BE%D8%B2%D8%B4%DA%A9%DB%8C,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
5.239.19.232,-,-,25/Jan/2019:00:48:02 +0330,GET /settings/logo HTTP/1.1,200,4120,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
66.249.66.91,-,-,22/Jan/2019:04:42:07 +0330,GET /filter/b481%2Cb226%2Cb570%2Cb80%2Cb270%2Cb903%2Cb883%2Cb152%2Cb249%2Cb20%2Cb701%2Cb723%2Cb42%2Cb198%2Cb35%2Cb183%2Cb219%2Cb308%2Cb126%2Cb523%2Cb900%2Cb188%2Cb703%2Cb890%2Cb236%2Cb74%2Cb400%2Cb209%2Cb19%2Cb454%2Cb651%2Cb202%2Cb4%2Cb22%2Cb238%2Cb6%2Cb596%2Cb143%2Cb877%2Cb485%2Cb221%2Cb194%2Cb136%2Cb647%2Cb497%2Cb546%2Cb105%2Cb185%2Cb568%2Cb151%2Cb88%2Cb43%2Cb597%2Cb103%2Cb613%2Cb880%2Cb212%2Cb861%2Cb148%2Cb135%2Cb186%2Cb778%2Cb113%2Cb99%2Cb584%2Cb724%2Cb224%2Cb441%2Cb1%2Cb63%2Cstexists?page=195 HTTP/1.1,200,32820,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
5.209.125.1,-,-,25/Jan/2019:17:18:45 +0330,GET /static/images/guarantees/support.png HTTP/1.1,200,6454,https://www.zanbil.ir/m/browse/refrigerator-and-freezer/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-A520F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.4 Chrome/59.0.3071.125 Mobile Safari/537.36"
5.73.84.233,-,-,25/Jan/2019:16:40:17 +0330,GET /discountLabel/get/3?type=mobileSmallIcon HTTP/1.1,200,4336,https://www.zanbil.ir/m/filter/b105%2Cp5,"Mozilla/5.0 (Linux; Android 8.0.0; SM-A605FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36"
5.236.102.176,-,-,24/Jan/2019:18:40:51 +0330,GET /image/61964/productModel/150x150 HTTP/1.1,200,2357,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
46.209.8.74,-,-,22/Jan/2019:12:18:49 +0330,GET /image/32140?name=lg-bf760-11.jpg&wh=max HTTP/1.1,200,58269,https://www.zanbil.ir/product/32140/62416/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D9%BE%D8%A7%DB%8C%DB%8C%D9%86-%D8%A7%D9%84-%D8%AC%DB%8C-%D9%85%D8%AF%D9%84-BF760W,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
91.251.37.178,-,-,22/Jan/2019:19:33:08 +0330,GET /static/images/prev.png HTTP/1.1,304,0,https://znbl.ir/static/bundle-bundle_site_head.css,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"
5.212.179.190,-,-,24/Jan/2019:13:08:46 +0330,GET /static/images/guarantees/bestPrice.png HTTP/1.1,200,7356,https://www.zanbil.ir/m/filter/p12786,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
94.234.36.61,-,-,26/Jan/2019:09:38:34 +0330,GET /apple-touch-icon-precomposed.png HTTP/1.1,404,392,-,MobileSafari/604.1 CFNetwork/901.1 Darwin/17.6.0
46.225.253.133,-,-,22/Jan/2019:15:14:34 +0330,GET /image/30331/productModel/100x100 HTTP/1.1,200,2120,https://www.zanbil.ir/browse/meat-grinder/%DA%86%D8%B1%D8%AE-%DA%AF%D9%88%D8%B4%D8%AA,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:64.0) Gecko/20100101 Firefox/64.0
5.115.243.91,-,-,26/Jan/2019:16:36:59 +0330,GET /image/8864/specialSale HTTP/1.1,200,36415,https://www.zanbil.ir/,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
178.238.202.231,-,-,24/Jan/2019:10:31:59 +0330,GET /site/alexaGooleAnalitic HTTP/1.1,200,323,https://www.zanbil.ir/product/27902/56515/%DA%86%D8%A7%DB%8C-%D8%B3%D8%A7%D8%B2-%D9%82%D9%88%D8%B1%DB%8C-%D8%B1%D9%88%DB%8C-%DA%A9%D8%AA%D8%B1%DB%8C-%D9%87%D8%A7%D8%B1%D8%AF%D8%B3%D8%AA%D9%88%D9%86-%D9%85%D8%AF%D9%84-TKS2002W,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:64.0) Gecko/20100101 Firefox/64.0
